META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-09 12:03:18 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 34/5; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-06 18:21:59 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 2/11; 3/19; 3/16; ; 1/5; ; 1/25; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 34/5; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-06 22:21:34 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 19/100; 3/19; 3/16; ; 1/5; ; 1/25; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 34/5; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 37/2; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-07 02:20:30 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 19/100; 3/19; 3/16; ; 1/5; ; 1/25; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 34/5; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 37/2; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-07 10:20:31 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 19/100; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 34/5; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 37/2; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-07 14:20:32 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 15/2; ; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; ; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-07 18:20:26 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-07 22:21:14 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 31/2; 12; 13; 31/2; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-08 02:20:44 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-08 10:21:03 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 59/10; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-08 14:21:19 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; ; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; ; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 31/2; 12; ; 31/2; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-08 18:21:08 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-08 22:21:24 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-09 02:21:39 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-09 10:21:43 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 65/4; 12; 13; 65/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-09 14:21:44 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 65/4; 12; 13; 65/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-09 18:21:59 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 65/4; 12; 13; 65/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-09 22:21:58 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-10 02:21:48 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/10; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 31/2; 12; 13; 31/2; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-10 10:21:58 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/6
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 31/2; 12; 13; 31/2; 22; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-10 14:22:02 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 28/5; 6; 28/5; 28/5; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-10 18:22:00 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 59/10; 6; 28/5; 59/10; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 13/2
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 31/2; 12; 13; 31/2; 20; 12; 13; ; 13; ; 1/7; ; 79/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-10 22:22:18 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 2/11
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 113/19; 6; 28/5; 113/19; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-11 02:22:11 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 1/7; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 2/11
Draw; 6; ; 11/2; 13/2; ; 6; 13/2; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-11 10:22:14 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 2/11
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-11 14:22:18 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 1/6; 3/19; 3/16; ; 1/5; ; 1/9; ; 2/11
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 20; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-11 18:22:19 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 1/7; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 2/11
Draw; 6; ; 11/2; 11/2; ; 6; 13/2; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 16; 22; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-11 22:22:22 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-12 02:22:09 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-12 10:22:16 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-12 14:22:20 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 1/7; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 3/19; 3/16; ; 1/5; ; 1/9; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 13/2; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 12; 13; ; 13; ; 1/3; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-12 18:22:20 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 3/16; ; 1/5; ; 1/8; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 15; 13; ; 13; ; 4/11; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-12 22:22:19 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 3/16; ; 1/5; ; 1/8; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 15; 13; ; 13; ; 4/11; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-13 02:21:40 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 3/16; ; 1/5; ; 1/8; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 13/2; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 16; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 15; 13; ; 13; ; 4/11; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-13 10:21:50 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 3/16; ; 1/5; ; 1/8; ; 1/5
Draw; 6; ; 11/2; 13/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 14; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 15; 13; ; 13; ; 4/11; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-13 14:21:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/11; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 3/16; ; 1/5; ; 1/8; ; 1/5
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; 6; ; ; 6; 9/2; ; 6; ; 6; 6; 28/5; 6; 15/2; 6; 23/4; ; 23/4; ; 12/5; ; 33/5
Alaves; 14; ; 16; 16; ; 11; 18; 12; 14; ; ; 16; 16; ; 14; ; 63/4; 12; 13; 63/4; 22; 15; 13; ; 13; ; 4/11; ; 81/5
META; spain/copa-del-rey/barcelona-v-alaves; 2017-05-13 18:21:19 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 2/13; 2/13; ; 1/6; 2/13; 1/6; 1/6; ; ; 1/6; 2/13; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 1/6; 2/11; 3/16; ; 1/5; ; 1/12; ; 1/5
